"""Preview""","""Collection""","""Sequence Number""","""Product ID""","""RA (J2000.0)""","""Dec. (J2000.0)""","""Target Name""","""Start Date""","""Int. Time""","""Instrument""","""Filter""","""Cal. Lev.""","""Obs. Type""","""Proposal ID""","""P.I. Name""","""Data Release""","""Obs. ID""","""Min. Wavelength""","""Max. Wavelength""","""Field of View""","""Shape""","""Pixel Scale""","""Resolving Power""","""End Date""","""Data Type""","""Moving Target""","""Provenance Name""","""Provenance Keywords""","""Intent""","""Target Type""","""Target Standard""","""Target Keywords""","""Meta Release""","""Algorithm Name""","""Proposal Title""","""Proposal Keywords""","""IQ""","""Instrument Keywords""","""Molecule""","""Transition""","""Proposal Project""","""Band""","""Prov. Reference""","""Prov. Version""","""Prov. Project""","""Prov. Producer""","""Prov. Run ID""","""Prov. Last Executed""","""Prov. Inputs""","""Rest-frame Energy""","""Quality""","""planeID""","""DOWNLOADABLE""","""Publisher ID"""
caom:CFHT/3172866,CFHT,3172866,3172866p,150.11534246038903,2.2120483837949223,D2,60797.2363852,120.12199999999999,MegaPrime,g.MP9402,2,OBJECT,25AQ97,QSO Team,2025-02-19T10:00:00.000,3172866,3.9831141637190006E-7,5.522829104803801E-7,1.1351020937595528,polygon 149.62772650607724 1.712543785009899 149.51706827291974 1.970355114698748 149.514471857727 2.447974098421625 149.6229580510621 2.7070034418653535 150.60310057682423 2.711435323562398 150.71402510062313 2.4534258000198292 150.7158184603777 1.9756336054838783 150.6072275516456 1.7168149660995482,0.1855287444300823,3.0869166151708036,60797.23777550092,image,,ELIXIR,,calibration,,1,,2025-05-02T05:38:08.000,exposure,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,25Am03,2025-05-10T10:20:25.000,caom:CFHT/3172866/3172866o,,,3c6e1fb7-6fc0-4b31-8628-17650e701dc5,ivo://cadc.nrc.ca/CFHT?3172866/3172866p,ivo://cadc.nrc.ca/CFHT?3172866/3172866p
caom:CFHT/2666627,CFHT,2666627,2666627p,150.11717581519022,2.208326984038507,D2,59520.638315,120.1170000000001,MegaPrime,g.MP9402,2,OBJECT,21BQ97,QSO Team,2021-11-02T00:00:00.000,2666627,3.98003455913135E-7,5.51447311988385E-7,1.137004989943211,polygon 149.63120344616533 1.7072955297861654 149.51947823011488 1.9648199439528753 149.5150181321863 2.4426717492916907 149.622532222662 2.702039952967823 150.60279206079977 2.710368036118979 150.71466933076522 2.452865235232366 150.71862807000727 1.9749878841446105 150.61099772624183 1.7131113866249024,0.1856534642536797,3.093805096490481,59520.639705243055,image,,ELIXIR,,calibration,,1,,2021-11-02T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,21Bm04,2021-11-11T23:09:11.000,caom:CFHT/2666627/2666627o,,,5a5d3697-654b-4254-a3a7-3b119687c419,ivo://cadc.nrc.ca/CFHT?2666627/2666627p,ivo://cadc.nrc.ca/CFHT?2666627/2666627p
caom:CFHT/2666183,CFHT,2666183,2666183p,150.1172183236058,2.2089822982131153,D2,59518.6418735,120.09000000000006,MegaPrime,g.MP9402,2,OBJECT,21BQ97,QSO Team,2021-10-31T00:00:00.000,2666183,3.98003455913135E-7,5.51447311988385E-7,1.1354326723994355,polygon 149.63169686243594 1.7077684612238642 149.51970926498342 1.9649033519544616 149.51520499456132 2.4426473774566233 149.62272999745 2.701994089307945 150.60289281843075 2.710391106711981 150.7148879980202 2.4529207289967303 150.71882523325934 1.9749061930589704 150.61096137104235 1.715360690269037,0.18566577420858632,3.093805096490481,59518.64326343055,image,,ELIXIR,,calibration,,1,,2021-10-31T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,21Bm04,2021-11-10T08:35:27.000,caom:CFHT/2666183/2666183o,,,06044ee1-3d9d-4119-b1d9-3f360473c627,ivo://cadc.nrc.ca/CFHT?2666183/2666183p,ivo://cadc.nrc.ca/CFHT?2666183/2666183p
caom:CFHT/2745062,CFHT,2745062,2745062p,150.11598922694108,2.2115147461101827,D2,59671.2305747,120.10900000000001,MegaPrime,g.MP9402,2,OBJECT,22AQ97,QSO Team,2022-04-02T00:00:00.000,2745062,3.98003455913135E-7,5.51447311988385E-7,1.1357930625723753,polygon 149.6309943826387 1.709296428362876 149.5189133138905 1.966528122433644 149.5136512450549 2.444358398623436 149.6207512836027 2.7039082570346977 150.60105016199623 2.713818986775834 150.71333367889486 2.4564779262035046 150.71792595697772 1.9785897530206142 150.6106376427494 1.7186154924289667,0.1856534893934938,3.093805096490481,59671.23196485046,image,,ELIXIR,,calibration,,1,,2022-04-02T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,22Am03,2022-04-10T12:55:43.000,caom:CFHT/2745062/2745062o,,,ecaf8015-0618-40bb-a9b3-b9dd349f568a,ivo://cadc.nrc.ca/CFHT?2745062/2745062p,ivo://cadc.nrc.ca/CFHT?2745062/2745062p
caom:CFHT/2745583,CFHT,2745583,2745583p,150.11608149212375,2.211370170269433,D2,59677.2339297,120.10900000000001,MegaPrime,g.MP9402,2,OBJECT,22AQ97,QSO Team,2022-04-08T00:00:00.000,2745583,3.98003455913135E-7,5.51447311988385E-7,1.1355006901123659,polygon 149.63110887047392 1.7091504857559698 149.51914264141146 1.96653837943677 149.5137675679547 2.443981326969734 149.62105311037828 2.703780860521533 150.60117143295815 2.7135416765361526 150.71338024916608 2.4562447954850057 150.71794020240063 1.9784449578446726 150.61063695086386 1.718580313019146,0.18563041550970785,3.093805096490481,59677.235319850464,image,,ELIXIR,,calibration,,1,,2022-04-08T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,22Am03,2022-04-10T13:11:27.000,caom:CFHT/2745583/2745583o,,,bd1801e6-6755-4f39-b502-90911b5edcb9,ivo://cadc.nrc.ca/CFHT?2745583/2745583p,ivo://cadc.nrc.ca/CFHT?2745583/2745583p
caom:CFHT/2758390,CFHT,2758390,2758390p,150.11703965389387,2.2108067658453194,D2,59709.3410365,120.076,MegaPrime,g.MP9402,2,OBJECT,22AQ97,QSO Team,2022-05-10T00:00:00.000,2758390,3.98003455913135E-7,5.51447311988385E-7,1.1353320622228402,polygon 149.62857952790168 1.71217308846974 149.51817928241812 1.9699122297268872 149.51640789651424 2.447730249364213 149.6253622512104 2.7064081985799646 150.6055794668551 2.709581719619109 150.71608674256407 2.4515775599788014 150.71729401252983 1.9737032357268873 150.60818498729537 1.714695357702709,0.1855443258665157,3.093805096490481,59709.34242626852,image,,ELIXIR,,calibration,,1,,2022-05-10T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,22Am04,2022-05-13T08:13:52.000,caom:CFHT/2758390/2758390o,,,51677f88-ffd4-43fb-a428-76db7e519f8b,ivo://cadc.nrc.ca/CFHT?2758390/2758390p,ivo://cadc.nrc.ca/CFHT?2758390/2758390p
caom:CFHT/2744854,CFHT,2744854,2744854p,150.11798878349964,2.210502239685198,D2,59670.2326507,120.09700000000005,MegaPrime,g.MP9402,2,OBJECT,22AQ97,QSO Team,2022-04-01T00:00:00.000,2744854,3.98003455913135E-7,5.51447311988385E-7,1.135625276863486,polygon 149.63297507954402 1.708325340462892 149.52093961064165 1.9655494259358193 149.51563302031636 2.4432679485804556 149.6227932819257 2.7028381036803353 150.60297808790514 2.7127271222888965 150.71534737201898 2.455453747855188 150.71994992124831 1.9775393596751911 150.61263090985045 1.7177216949962002,0.18543263292632464,3.093805096490481,59670.23404071158,image,,ELIXIR,,calibration,,1,,2022-04-01T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,22Am03,2022-04-10T12:47:10.000,caom:CFHT/2744854/2744854o,,,09fab7b2-a5db-4014-9034-a5fc608aff42,ivo://cadc.nrc.ca/CFHT?2744854/2744854p,ivo://cadc.nrc.ca/CFHT?2744854/2744854p
caom:CFHT/3142457,CFHT,3142457,3142457p,150.11640857317968,2.211467016740187,D2,60738.2323588,120.12299999999998,MegaPrime,g.MP9402,2,OBJECT,24BQ97,QSO Team,2023-01-31T10:00:00.000,3142457,3.9831141637190006E-7,5.522829104803801E-7,1.135992580504908,polygon 149.62964190824482 1.711128315611262 149.51828358258877 1.9686691411656767 149.51466734059093 2.4464878564990755 149.62271879245344 2.7056461977664696 150.6033155760159 2.711871844522463 150.71474530565712 2.454212408649994 150.71780448438207 1.9763258640600299 150.60951960904646 1.7168225170059515,0.18566972607951143,3.0869166151708036,60738.2337491125,image,,ELIXIR,,calibration,,1,,2025-03-04T05:32:22.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,25Am01,2025-03-16T18:41:05.000,caom:CFHT/3142457/3142457o,,,5e4cd4fe-ab02-433f-8ef2-11593a65fe9a,ivo://cadc.nrc.ca/CFHT?3142457/3142457p,ivo://cadc.nrc.ca/CFHT?3142457/3142457p
caom:CFHT/3140729,CFHT,3140729,3140729p,150.11706236759701,2.2113850840429166,D2,60729.5488226,120.09700000000005,MegaPrime,g.MP9402,2,OBJECT,24BQ97,QSO Team,2023-01-31T10:00:00.000,3140729,3.9831141637190006E-7,5.522829104803801E-7,1.1358993406849685,polygon 149.62980949309178 1.711100351620729 149.5188198613276 1.9689691036652306 149.51577858840847 2.4468209771496845 149.62407012426158 2.705907506135901 150.60445914365908 2.7116079890262057 150.71556145726382 2.4537719027353404 150.71808329622962 1.9758772562888396 150.6095008833149 1.7165343834236069,0.18563008453486285,3.0869166151708036,60729.550212611575,image,,ELIXIR,,calibration,,1,,2025-02-23T13:08:03.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,25Am01,2025-03-16T17:26:55.000,caom:CFHT/3140729/3140729o,,,37e58b0b-62f1-4c58-acb8-5918fd7ec38d,ivo://cadc.nrc.ca/CFHT?3140729/3140729p,ivo://cadc.nrc.ca/CFHT?3140729/3140729p
caom:CFHT/3142224,CFHT,3142224,3142224p,150.11633785640666,2.2113782655732876,D2,60737.2234265,120.107,MegaPrime,g.MP9402,2,OBJECT,24BQ97,QSO Team,2023-01-31T10:00:00.000,3142224,3.9831141637190006E-7,5.522829104803801E-7,1.1363541405811404,polygon 149.62935500658693 1.7109468641668855 149.51813941850617 1.968694252262253 149.51442908767643 2.446546711775511 149.6224713349251 2.705728260858919 150.6033353169896 2.7116034792185673 150.7148667275164 2.454225504751733 150.7180670923627 1.9761240945172034 150.60967611415074 1.7168644115324838,0.18569771521463185,3.0869166151708036,60737.22481662731,image,,ELIXIR,,calibration,,1,,2025-03-03T05:19:30.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,25Am01,2025-03-16T18:27:59.000,caom:CFHT/3142224/3142224o,,,2bbeba20-299d-4a9a-8195-4bc108810efb,ivo://cadc.nrc.ca/CFHT?3142224/3142224p,ivo://cadc.nrc.ca/CFHT?3142224/3142224p
